id,date,text,fav,rt,quote,reply
1346732745846788096,2021-01-06T08:18:02Z,"willow apples, painted by deborah griscom passmore, 1904 https://t.co/9xOx6rFS0z",42,7,NA,NA
1346687448911265792,2021-01-06T05:18:02Z,"le conte pears, painted by bertha heiges, 1901 https://t.co/jhvhoAaed4",36,7,NA,NA
1346642149975068673,2021-01-06T02:18:02Z,"jefferies apples, painted by mary daisy arnold, 1912 https://t.co/OX7OtfFgtl",27,1,NA,NA
1346596851382767616,2021-01-05T23:18:02Z,"elberta peaches, painted by james marion shull, 1913 https://t.co/tOJFWu0stq",29,2,NA,NA
1346551553650425856,2021-01-05T20:18:02Z,"anjou pears, painted by royal charles steadman, 1922 https://t.co/ioG1XwGjgr",25,3,NA,NA
1346506256870117376,2021-01-05T17:18:03Z,"worden seckel pears, painted by mary daisy arnold, 1915 https://t.co/R3hUR44tpd",34,8,NA,NA
1346460957518700544,2021-01-05T14:18:02Z,"wilson june apples, painted by james marion shull, 1933 https://t.co/hhYmnyr8sh",29,2,NA,NA
1346415656724430849,2021-01-05T11:18:02Z,"elberta peaches, painted by james marion shull, 1931 https://t.co/PjEEJumc7Q",39,6,NA,NA
1346370357867864065,2021-01-05T08:18:02Z,"green early grapes, painted by royal charles steadman https://t.co/LCDTmzkQYf",58,12,NA,NA
1346325060592648193,2021-01-05T05:18:02Z,"palouse apples, painted by amanda almira newton, 1913 https://t.co/aAhCD3pzKi",24,3,NA,NA
1346279763581652992,2021-01-05T02:18:02Z,"keim apples, painted by deborah griscom passmore, 1894 https://t.co/fvE7OtiOQj",27,2,NA,NA
1346234464515416065,2021-01-04T23:18:02Z,"late rose peaches, painted by mary daisy arnold, 1911 https://t.co/QKxs3B8ps4",56,7,NA,NA
1346189166544003072,2021-01-04T20:18:02Z,"san jacinto apples, painted by mary daisy arnold, 1933 https://t.co/azlITCAFuZ",16,2,NA,NA
1346143869532950529,2021-01-04T17:18:03Z,"floridas own peaches, painted by bertha heiges, 1903 https://t.co/Xln5bktJ5W",27,2,NA,NA
1346098570122862597,2021-01-04T14:18:03Z,"pilot apples, painted by amanda almira newton, 1913 https://t.co/oCmwZ31iGy",16,0,NA,NA
1346053271983558660,2021-01-04T11:18:03Z,"york apples, painted by royal charles steadman, 1918 https://t.co/3SjkDFnoC0",23,0,NA,NA
1346007971550007296,2021-01-04T08:18:02Z,"peabody grapes, painted by bertha heiges, 1902 https://t.co/yt6HtICvSG",77,6,NA,NA
1345962672949346304,2021-01-04T05:18:02Z,"rome apples, painted by ellen isham schutt, 1912 https://t.co/lmHJdzjOUb",43,2,NA,NA
1345917375506382849,2021-01-04T02:18:02Z,"strawberries, painted by amanda almira newton, 1910 https://t.co/mMYQg5Rm2D",115,16,NA,NA
1345872076800856064,2021-01-03T23:18:02Z,"eaton red raspberries, painted by ellen isham schutt, 1906 https://t.co/iwtW8sm9K0",97,25,NA,NA
1345826778581934080,2021-01-03T20:18:02Z,"profuse plums, painted by elsie e. lower, 1910 https://t.co/PcgdOWX8RP",38,7,NA,NA
1345781478467145728,2021-01-03T17:18:02Z,"boyds early peaches, painted by deborah griscom passmore, 1902 https://t.co/yhpIkf5JSz",29,3,NA,NA
1345736181493817344,2021-01-03T14:18:02Z,"deacon jones apples, painted by amanda almira newton, 1913 https://t.co/GaCfxagKuI",20,2,NA,NA
1345690883606233089,2021-01-03T11:18:03Z,"satsuma oranges, painted by amanda almira newton, 1916 https://t.co/gsygETjWrZ",163,35,NA,NA
1345645586154803201,2021-01-03T08:18:03Z,"winesap apples, painted by james marion shull, 1910 https://t.co/XVgNGDQ78E",50,9,NA,NA
1345600286220406784,2021-01-03T05:18:02Z,"gilbert apples, painted by elsie e. lower, 1908 https://t.co/1o0uvRFP7M",34,5,NA,NA
1345554986919370752,2021-01-03T02:18:02Z,"lamb abbey pearmain apples, painted by william henry prestele, 1888 https://t.co/veNFAaMySu",25,4,NA,NA
1345509690281664512,2021-01-02T23:18:03Z,"japanese apricot, painted by james marion shull, 1925 https://t.co/ye9m2sRLtX",70,9,NA,NA
1345464388421992448,2021-01-02T20:18:02Z,pears https://t.co/v7B4ZFXr0N,28,4,NA,NA
1345419093428510722,2021-01-02T17:18:03Z,"hyslop crab apple, painted by eliza c. swann, 1896 https://t.co/NuPsNLeP3q",30,3,NA,NA
1345373792395165696,2021-01-02T14:18:02Z,"barty (sweet) apples, painted by deborah griscom passmore, 1895 https://t.co/48iBfunrUm",37,6,NA,NA
1345328494897577984,2021-01-02T11:18:02Z,"gano apples, painted by bertha heiges, 1897 https://t.co/90SkEZjJuc",35,3,NA,NA
1345283196246605824,2021-01-02T08:18:02Z,"kieth plums, painted by bertha heiges, 1901 https://t.co/HISxia4MIr",23,2,NA,NA
1345237897813708803,2021-01-02T05:18:02Z,"huntsman apples, painted by royal charles steadman, 1918 https://t.co/x8MWS4N2M0",28,3,NA,NA
1345192597820608512,2021-01-02T02:18:02Z,"limbertwig apples, painted by royal charles steadman, 1922 https://t.co/pIrsm1zNxZ",47,4,NA,NA
1345147297684836352,2021-01-01T23:18:02Z,"ben davis apples, painted by james marion shull, 1918 https://t.co/8hqigDjtXZ",44,2,NA,NA
1345102003773399040,2021-01-01T20:18:03Z,"summer pound apples, painted by royal charles steadman, 1929 https://t.co/cQKISs7hGb",34,2,NA,NA
1345056705361506305,2021-01-01T17:18:03Z,"summer pearmain apples, painted by royal charles steadman, 1916 https://t.co/vJFlCk7o0X",31,5,NA,NA
1345011405544542209,2021-01-01T14:18:02Z,"ida cherries, painted by mary daisy arnold, 1911 https://t.co/wp8ccnbAl7",85,12,NA,NA
1344966105069043712,2021-01-01T11:18:02Z,"martha crab apple, painted by bertha heiges, 1901 https://t.co/QOmH1vGoRW",20,3,NA,NA
1344920808330649600,2021-01-01T08:18:02Z,"sutton apples, painted by royal charles steadman, 1916 https://t.co/L99Hpe8Gro",27,0,NA,NA
1344875510594035714,2021-01-01T05:18:02Z,"lemon cling peaches, painted by mary daisy arnold, 1936 https://t.co/kDS5LqAYQA",53,5,NA,NA
1344830209929842688,2021-01-01T02:18:02Z,"manzanillo olives, painted by royal charles steadman, 1917 https://t.co/UyliLBOAVw",30,3,NA,NA
1344784910809063424,2020-12-31T23:18:02Z,"wagener apples, painted by deborah griscom passmore, 1895 https://t.co/duhMzxLt7s",31,4,NA,NA
1344739616289484800,2020-12-31T20:18:03Z,"cook apples, painted by deborah griscom passmore, 1898 https://t.co/1ULJlElj4M",35,7,NA,NA
1344694314689916935,2020-12-31T17:18:02Z,"cannon apples, painted by ellen isham schutt, 1912 https://t.co/JxAtvIvANx",28,7,NA,NA
1344649020791115777,2020-12-31T14:18:03Z,"rome apples, painted by james marion shull, 1935 https://t.co/u1dLWxiqC0",42,1,NA,NA
1344603716536582150,2020-12-31T11:18:02Z,"dr. upp szilvaja plums, painted by ellen isham schutt, 1904 https://t.co/imwdTpfN6A",30,5,NA,NA
1344558420762927105,2020-12-31T08:18:02Z,"p. barry pears, painted by royal charles steadman, 1921 https://t.co/Uj98tPfN5d",39,7,NA,NA
1344513119964581888,2020-12-31T05:18:02Z,"red river peaches, painted by elsie e. lower, 1910 https://t.co/5BvUWJDFPh",56,5,NA,NA
1344467822135500801,2020-12-31T02:18:02Z,"baldwin apples, painted by james marion shull, 1927 https://t.co/8UfsAWNaUn",25,5,NA,NA
1344422523824312321,2020-12-30T23:18:02Z,"empire state grapes, painted by deborah griscom passmore, 1905 https://t.co/8zz838djZk",41,9,NA,NA
1344377224430981120,2020-12-30T20:18:02Z,"apples, painted by amanda almira newton, 1905 https://t.co/TnjflbL08G",80,15,NA,NA
1344331927851991040,2020-12-30T17:18:02Z,"cross apples, painted by royal charles steadman, 1924 https://t.co/zT1fMFngT9",22,3,NA,NA
1344286627749740557,2020-12-30T14:18:02Z,"american blush apples, painted by amanda almira newton, 1906 https://t.co/gLNfbH6P7H",31,1,NA,NA
1344241330227040256,2020-12-30T11:18:02Z,"marsh seedless grapefruits, painted by amanda almira newton, 1912 https://t.co/sMdo8eqEQT",44,10,NA,NA
1344196031345410049,2020-12-30T08:18:02Z,"currahee apples, painted by amanda almira newton, 1908 https://t.co/GTX3IGtHdq",25,2,NA,NA
1344150731889111040,2020-12-30T05:18:02Z,"washington royal apples, painted by bertha heiges, 1896 https://t.co/7p8UzZtwII",24,3,NA,NA
1344105435373047809,2020-12-30T02:18:02Z,"cabashea apples, painted by amanda almira newton, 1905 https://t.co/SZqGKYtTm0",35,2,NA,NA
1344060135363100674,2020-12-29T23:18:02Z,"weaver sweet apples, painted by royal charles steadman, 1926 https://t.co/5IpDv7pCSR",22,3,NA,NA
1344014836586303489,2020-12-29T20:18:02Z,"acme japanese apricot, painted by mary daisy arnold, 1915 https://t.co/MSrmq3WS3a",30,1,NA,NA
1343969539633995776,2020-12-29T17:18:02Z,"kooroochiang apples, painted by mary daisy arnold, 1916 https://t.co/rJfYlZ2ouU",29,0,NA,NA
1343924243264720896,2020-12-29T14:18:03Z,"straug plums, painted by mary daisy arnold, 1917 https://t.co/3rJSeChyjk",38,5,NA,NA
1343878944005582853,2020-12-29T11:18:02Z,"silver cluster grapefruits, painted by royal charles steadman, 1916 https://t.co/cwBk00Zfbk",53,6,NA,NA
1343833644201168898,2020-12-29T08:18:02Z,"climax plums, painted by deborah griscom passmore, 1903 https://t.co/CXraL0hwcM",26,1,NA,NA
1343788347358003201,2020-12-29T05:18:03Z,"onward peaches, painted by deborah griscom passmore, 1896 https://t.co/CENrTMMuQL",77,6,NA,NA
1343743045301223425,2020-12-29T02:18:02Z,"townsend apples, painted by royal charles steadman, 1927 https://t.co/1QJeqwWJHu",24,2,NA,NA
1343697747346505728,2020-12-28T23:18:02Z,"victor roselle, painted by deborah griscom passmore, 1906 https://t.co/zKkoTGLrOo",95,16,NA,NA
1343652449446293504,2020-12-28T20:18:02Z,"capps peaches, painted by amanda almira newton, 1906 https://t.co/gSertCrcXD",42,5,NA,NA
1343607152309456896,2020-12-28T17:18:02Z,"jonathan apples, painted by ellen isham schutt, 1913 https://t.co/X8euDnZv7E",38,3,NA,NA
1343561851896885249,2020-12-28T14:18:02Z,"whitney apples, painted by amanda almira newton, 1912 https://t.co/I4zIKbSLU1",28,2,NA,NA
1343516556639129600,2020-12-28T11:18:03Z,"marsh seedless grapefruits, painted by amanda almira newton, 1912 https://t.co/akWwGD2mJE",41,4,NA,NA
1343471257224761347,2020-12-28T08:18:02Z,"bertha no. 72 peaches, painted by amanda almira newton, 1909 https://t.co/gNq56jpJZk",32,2,NA,NA
1343425957839818752,2020-12-28T05:18:02Z,blackthorn https://t.co/SQKvKl4nxL,96,13,NA,NA
1343380657196523520,2020-12-28T02:18:02Z,"watson plums, painted by deborah griscom passmore, 1903 https://t.co/MmjMW9t9Nv",27,4,NA,NA
1343335359879413762,2020-12-27T23:18:02Z,"bilyer late peaches, painted by deborah griscom passmore, 1898 https://t.co/iyFExSThva",40,7,NA,NA
1343290064214716416,2020-12-27T20:18:03Z,"surprise apples, painted by mary daisy arnold, 1936 https://t.co/F3jRErUBnZ",72,8,NA,NA
1343244764167110656,2020-12-27T17:18:02Z,"bank apples, painted by royal charles steadman, 1916 https://t.co/Bezvu7ydGX",24,2,NA,NA
1343199466115895296,2020-12-27T14:18:02Z,"atago persimmons, painted by royal charles steadman, 1925 https://t.co/NzoTIgv5i6",47,2,NA,NA
1343154167762755584,2020-12-27T11:18:02Z,"plumb cider apples, painted by royal charles steadman, 1916 https://t.co/C99HipF7Q2",37,3,NA,NA
1343108868818104320,2020-12-27T08:18:02Z,"oranges, painted by amanda almira newton, 1911 https://t.co/sK8vdVIivi",112,12,NA,NA
1343063567818313728,2020-12-27T05:18:02Z,"wilson plums, painted by deborah griscom passmore, 1901 https://t.co/2BHaUFA35a",26,3,NA,NA
1343018273911132161,2020-12-27T02:18:03Z,"scarlet cranberry apples, painted by bertha heiges, 1901 https://t.co/rDPv1nbDHh",22,3,NA,NA
1342972973297201154,2020-12-26T23:18:02Z,"nellie japanese apricot, painted by ellen isham schutt, 1908 https://t.co/W5ry3eGOY8",67,15,NA,NA
1342927674738573312,2020-12-26T20:18:02Z,"ferdinand peaches, painted by deborah griscom passmore, 1902 https://t.co/EaJotUXrvu",45,4,NA,NA
1342882376628649984,2020-12-26T17:18:02Z,"osceola apples, painted by elsie e. lower, 1909 https://t.co/0mcvfViNvv",27,3,NA,NA
1342837077281439744,2020-12-26T14:18:02Z,"esopus spitzenberg apples, painted by royal charles steadman, 1926 https://t.co/1F6po7GebE",46,3,NA,NA
1342791778177433602,2020-12-26T11:18:02Z,"ronk apples, painted by deborah griscom passmore, 1910 https://t.co/T6Oa0DQRuL",31,4,NA,NA
1342746478729564160,2020-12-26T08:18:02Z,"bonum apples, painted by amanda almira newton, 1913 https://t.co/gKqTW92tBD",27,4,NA,NA
1342701181085216769,2020-12-26T05:18:02Z,"lady washington grapes, painted by deborah griscom passmore, 1908 https://t.co/eQib8crtK4",73,9,NA,NA
1342655882841100289,2020-12-26T02:18:02Z,"newtown pippin apples, painted by ellen isham schutt, 1910 https://t.co/fUbNesJC3v",69,12,NA,NA
1342610584810840064,2020-12-25T23:18:02Z,"new oranges, painted by amanda almira newton, 1914 https://t.co/zVWhZSAXvh",83,16,NA,NA
1342565288554815488,2020-12-25T20:18:03Z,"clapp pears, painted by ellen isham schutt, 1907 https://t.co/P3NNLicovB",33,7,NA,NA
1342519988783964162,2020-12-25T17:18:02Z,"monmouth apples, painted by ellen isham schutt, 1914 https://t.co/ouukowO9E0",42,7,NA,NA
1342474690644725766,2020-12-25T14:18:02Z,"bassett best apples, painted by bertha heiges, 1903 https://t.co/04owAQ5IsK",19,1,NA,NA
1342429390857093120,2020-12-25T11:18:02Z,"esopus apples, painted by ellen isham schutt, 1913 https://t.co/Aw93loZSeZ",39,6,NA,NA
1342384092931747841,2020-12-25T08:18:02Z,"baltimore apples, painted by deborah griscom passmore, 1896 https://t.co/lTtzc062Mj",36,4,NA,NA
1342338793009864706,2020-12-25T05:18:02Z,"lawver apples, painted by amanda almira newton, 1906 https://t.co/j6X89RH3iP",33,5,NA,NA
1342293499102654471,2020-12-25T02:18:03Z,"pears, painted by james marion shull, 1910 https://t.co/FKEskktxoI",29,4,NA,NA
1342248198052581376,2020-12-24T23:18:02Z,"longworth pears, painted by mary daisy arnold, 1916 https://t.co/53pQPr6PLA",26,5,NA,NA
1342202899904905217,2020-12-24T20:18:02Z,"ortley apples, painted by royal charles steadman, 1930 https://t.co/YGVSAl6y23",17,3,NA,NA
1342157601547702274,2020-12-24T17:18:02Z,"t.b. apples, painted by amanda almira newton, 1909 https://t.co/0ktXsgSCbf",20,4,NA,NA
1342112299918581762,2020-12-24T14:18:02Z,"rhode island greening apples, painted by bertha heiges, 1905 https://t.co/Djsx1CMxox",34,1,NA,NA
1342067002425262080,2020-12-24T11:18:02Z,"victor roselle, painted by deborah griscom passmore, 1906 https://t.co/WWrK7UWIkO",71,14,NA,NA
1342021705355575296,2020-12-24T08:18:02Z,"pride of florida plums, painted by mary daisy arnold, 1916 https://t.co/qPLVxJ47pE",21,3,NA,NA
1341976408017387522,2020-12-24T05:18:03Z,"lubsk queen apples, painted by ellen isham schutt, 1909 https://t.co/Vy73VMkDEm",25,4,NA,NA
1341931106921115651,2020-12-24T02:18:02Z,"coles hemskirk japanese apricot, painted by deborah griscom passmore, 1902 https://t.co/oKPfFk3Xhg",27,2,NA,NA
1341885809943695361,2020-12-23T23:18:02Z,"st. john peaches, painted by amanda almira newton, 1913 https://t.co/SOTaYEn0oP",23,1,NA,NA
1341840508876804097,2020-12-23T20:18:02Z,"ruby apples, painted by royal charles steadman, 1929 https://t.co/Ifey2T5onQ",17,1,NA,NA
1341795211681308674,2020-12-23T17:18:02Z,"beauty strawberries, 1891 https://t.co/V2ngzp81H3",43,7,NA,NA
1341749913672056840,2020-12-23T14:18:02Z,"cortland apples, painted by mary daisy arnold, 1937 https://t.co/Kh8h2xNFbX",24,3,NA,NA
1341704615767633922,2020-12-23T11:18:02Z,"forts surprise apples, painted by elsie e. lower, 1909 https://t.co/nXIN9JdjjP",21,2,NA,NA
1341659315443134464,2020-12-23T08:18:02Z,"keim apples, painted by deborah griscom passmore, 1894 https://t.co/SEa1xyDIZu",22,5,NA,NA
1341614016657907713,2020-12-23T05:18:02Z,"ameeri mangoes, painted by ellen isham schutt, 1909 https://t.co/otyRPeVSnd",54,7,NA,NA
1341568720490000384,2020-12-23T02:18:02Z,"fameuse apples, painted by ellen isham schutt, 1912 https://t.co/C3ROvpwY7e",36,2,NA,NA
1341523421440577536,2020-12-22T23:18:02Z,"trenton early apples, painted by deborah griscom passmore, 1899 https://t.co/C4TdP8gB2s",28,1,NA,NA
1341478121174781952,2020-12-22T20:18:02Z,"celestia apples, painted by mary daisy arnold, 1912 https://t.co/GJcn3J3Lq9",42,9,NA,NA
1341432822683238403,2020-12-22T17:18:02Z,"upp apples, painted by deborah griscom passmore, 1894 https://t.co/oMATLh1Nbj",18,3,NA,NA
1341387525261119488,2020-12-22T14:18:02Z,"sport lemons, painted by amanda almira newton, 1905 https://t.co/B8sRAazZLr",66,11,NA,NA
1341342229332312067,2020-12-22T11:18:03Z,"apples, painted by james marion shull https://t.co/DuqxAIGEcl",58,13,NA,NA
1341296930157039617,2020-12-22T08:18:02Z,"king karl pears, painted by royal charles steadman, 1919 https://t.co/TFP92GH6Lv",52,12,NA,NA
1341251632718204930,2020-12-22T05:18:03Z,"limbertwig apples, painted by amanda almira newton, 1913 https://t.co/yxUfkaWVGI",26,3,NA,NA
1341206330988589056,2020-12-22T02:18:02Z,"bentel man apples, painted by elsie e. lower, 1911 https://t.co/g4B3rFM1W0",16,3,NA,NA
1341161032065056768,2020-12-21T23:18:02Z,"nickajack apples, painted by amanda almira newton, 1907 https://t.co/UW83g5fnoP",33,9,NA,NA
1341115736391966721,2020-12-21T20:18:02Z,"tsuru persimmons, painted by james marion shull, 1910 https://t.co/jGc7jUJIF6",40,3,NA,NA
1341070438185594880,2020-12-21T17:18:03Z,"golden jubilee peaches, painted by mary daisy arnold, 1936 https://t.co/WsIIUvk6Sl",20,1,NA,NA
1341025137332637697,2020-12-21T14:18:02Z,"kinnard apples, painted by royal charles steadman, 1919 https://t.co/XmzgmnzQJg",36,4,NA,NA
1340979839218536448,2020-12-21T11:18:02Z,"terry apples, painted by deborah griscom passmore, 1900 https://t.co/9vHwyx5r6p",25,3,NA,NA
1340934542475939840,2020-12-21T08:18:02Z,"lucinda apples, painted by william henry prestele, 1895 https://t.co/ZFCCrqU4XU",18,2,NA,NA
1340889241727856642,2020-12-21T05:18:02Z,"tinmouth apples, painted by deborah griscom passmore, 1900 https://t.co/AulzrspgHc",39,4,NA,NA
1340843942682664961,2020-12-21T02:18:02Z,"bayard apples, painted by amanda almira newton, 1912 https://t.co/iOOZ6qYnDQ",25,3,NA,NA
1340798644727947264,2020-12-20T23:18:02Z,"thompson tangelos, painted by mary daisy arnold, 1913 https://t.co/8us8ehCWuJ",71,13,NA,NA
1340753348828413953,2020-12-20T20:18:03Z,"florence apples, painted by mary daisy arnold, 1912 https://t.co/Cx8fm82XEB",27,4,NA,NA
1340708049489547265,2020-12-20T17:18:02Z,"fulton apples, painted by bertha heiges, 1904 https://t.co/sO8F1yWiIA",23,2,NA,NA
1340662750071062532,2020-12-20T14:18:02Z,"hawkeye apples, painted by mary daisy arnold, 1938 https://t.co/2YfzpUPZI8",34,2,NA,NA
1340617450274971648,2020-12-20T11:18:02Z,"hong kuo chinese hawthorn, painted by ellen isham schutt, 1913 https://t.co/gFNWYy2dV9",42,5,NA,NA
1340572153851179009,2020-12-20T08:18:02Z,"elberta peaches, painted by james marion shull, 1927 https://t.co/kDqxYaN9nL",18,4,NA,NA
1340526855317639168,2020-12-20T05:18:02Z,"early golden japanese apricot, painted by bertha heiges, 1902 https://t.co/inijKx9UJq",48,3,NA,NA
1340481556800917505,2020-12-20T02:18:02Z,"isham apples, painted by royal charles steadman, 1927 https://t.co/w3d2UY2CYg",14,2,NA,NA
1340436259651514368,2020-12-19T23:18:03Z,"elberta cling peaches, painted by ellen isham schutt, 1908 https://t.co/k72hbSKmWw",21,2,NA,NA
1340390959951966208,2020-12-19T20:18:02Z,"temple oranges, painted by mary daisy arnold, 1916 https://t.co/UQq8jJrB92",57,12,NA,NA
1340345662542475264,2020-12-19T17:18:03Z,"agawam blackberries, painted by ellen isham schutt, 1912 https://t.co/HToksDS2GS",69,23,NA,NA
1340300360846458880,2020-12-19T14:18:02Z,"calimyrna fig figs, painted by elsie e. lower, 1912 https://t.co/r3iJ0DWcrb",33,5,NA,NA
1340255063839674368,2020-12-19T11:18:02Z,"smith cider apples, painted by amanda almira newton, 1910 https://t.co/9vS49YT7QV",25,1,NA,NA
1340209766849683461,2020-12-19T08:18:02Z,"rewastico strawberries, painted by mary daisy arnold, 1914 https://t.co/oVSR5XT9km",71,14,NA,NA
1340164466005037057,2020-12-19T05:18:02Z,"shackelford apples, painted by deborah griscom passmore, 1897 https://t.co/MCY7jxubVf",24,4,NA,NA
1340119169572859904,2020-12-19T02:18:02Z,"july elberta peaches, painted by mary daisy arnold, 1936 https://t.co/Mk0QWJF9Y7",26,3,NA,NA
1340073869244284934,2020-12-18T23:18:02Z,"grapefruits, painted by james marion shull, 1911 https://t.co/XnDrWuKvPN",37,5,NA,NA
1340028572476481536,2020-12-18T20:18:02Z,"amanda strawberries, 1912 https://t.co/wc9qWVNoRt",151,21,NA,NA
1339983272625860608,2020-12-18T17:18:02Z,"terry apples, painted by royal charles steadman, 1927 https://t.co/xlyZexDXQO",10,1,NA,NA
1339937976273358849,2020-12-18T14:18:03Z,"mediterranean sweet oranges, painted by royal charles steadman, 1919 https://t.co/7o4KGJAMie",46,7,NA,NA
1339892676213161985,2020-12-18T11:18:02Z,"wine apples, painted by mary daisy arnold, 1913 https://t.co/wS6Ac5tbJC",19,0,NA,NA
1339847378874949633,2020-12-18T08:18:02Z,"red nagate plums, painted by bertha heiges, 1900 https://t.co/Hn16wY8YlE",32,4,NA,NA
1339802080920227840,2020-12-18T05:18:03Z,"nalus niedwetzkyana apples, painted by royal charles steadman, 1924 https://t.co/mZFGaPYrzH",39,9,NA,NA
1339756781883420672,2020-12-18T02:18:02Z,"dewey peaches, painted by mary daisy arnold, 1911 https://t.co/vsD04Enkgw",38,4,NA,NA
1339711486374019074,2020-12-17T23:18:03Z,"wine apples, painted by ellen isham schutt, 1905 https://t.co/Upu73AIdGJ",34,6,NA,NA
1339666184501829632,2020-12-17T20:18:02Z,"gaviota plums, painted by amanda almira newton, 1915 https://t.co/MuklMjp3vp",18,2,NA,NA
1339620891789905921,2020-12-17T17:18:04Z,"randolph apples, painted by mary daisy arnold, 1931 https://t.co/LBor8RcXir",17,1,NA,NA
1339575586944008195,2020-12-17T14:18:02Z,"ryckman strawberries, painted by amanda almira newton, 1907 https://t.co/c2trtzphSk",40,7,NA,NA
1339530288326590465,2020-12-17T11:18:02Z,"roxbury russet apples, painted by deborah griscom passmore, 1898 https://t.co/xojI9n9yJH",36,7,NA,NA
1339484989851779073,2020-12-17T08:18:02Z,"improved shockley apples, painted by bertha heiges, 1905 https://t.co/x2d0r93pAI",33,4,NA,NA
1339439693339848704,2020-12-17T05:18:03Z,"diamond peaches, painted by deborah griscom passmore, 1896 https://t.co/faY2kkIARs",25,2,NA,NA
1339394395246788608,2020-12-17T02:18:03Z,"oranges, painted by amanda almira newton, 1915 https://t.co/qI6DMSkzoJ",47,7,NA,NA
1339349095178063874,2020-12-16T23:18:02Z,"beers late peaches, painted by elsie e. lower, 1908 https://t.co/zb9FVyKNso",34,6,NA,NA
1339303798091595777,2020-12-16T20:18:03Z,"sneed peaches, painted by elsie e. lower, 1910 https://t.co/OSpLHQWiNt",16,3,NA,NA
1339258499352576000,2020-12-16T17:18:03Z,"utter apples, painted by mary daisy arnold, 1911 https://t.co/BVKga7OMxA",9,1,NA,NA
1339213200567357441,2020-12-16T14:18:03Z,"van dorn apples, painted by amanda almira newton, 1905 https://t.co/DpN77cm0av",21,5,NA,NA
1339167904089042945,2020-12-16T11:18:03Z,"fall stripe apples, painted by bertha heiges, 1901 https://t.co/rX9s48viYD",20,3,NA,NA
1339122604745969664,2020-12-16T08:18:03Z,"cuthbert red raspberries, painted by bertha heiges, 1904 https://t.co/byDZFdMZsm",65,21,NA,NA
1339077305277169665,2020-12-16T05:18:03Z,"sekula apples, painted by amanda almira newton, 1916 https://t.co/7TFLyHEBbZ",34,3,NA,NA
1339032005300740096,2020-12-16T02:18:02Z,"meeks strawberries, painted by bertha heiges, 1900 https://t.co/ekLs2EOaXV",75,12,NA,NA
1338986706670821378,2020-12-15T23:18:02Z,"mediterranean sweet oranges, painted by royal charles steadman, 1919 https://t.co/5CVjzirJBi",61,11,NA,NA
1338941408325947394,2020-12-15T20:18:02Z,"chayote, painted by amanda almira newton, 1912 https://t.co/SFt4RJLKkw",24,3,NA,NA
1338896110648053760,2020-12-15T17:18:02Z,"apples, painted by james marion shull, 1918 https://t.co/USUaiHblGD",26,3,NA,NA
1338850810868817920,2020-12-15T14:18:02Z,"wagener apples, painted by james marion shull, 1912 https://t.co/BnFskozsoZ",18,3,NA,NA
1338805512134004737,2020-12-15T11:18:02Z,"no. 57 apples, painted by l. c. c. krieger, 1935 https://t.co/5Vxo5rPwED",40,3,NA,NA
1338760212761595904,2020-12-15T08:18:02Z,"ogerean pears, painted by deborah griscom passmore, 1896 https://t.co/V3UvmpXia3",26,1,NA,NA
1338714918225207296,2020-12-15T05:18:03Z,"ultimate avocados, painted by amanda almira newton, 1916 https://t.co/BQtv3KxP4Z",85,10,NA,NA
1338669617984630784,2020-12-15T02:18:02Z,"tull apples, painted by elsie e. lower, 1909 https://t.co/hUCW5TLOWs",31,3,NA,NA
1338624318457008128,2020-12-14T23:18:02Z,"farley hickory, painted by royal charles steadman, 1917 https://t.co/uWOHoDk0ni",32,6,NA,NA
1338579018900115457,2020-12-14T20:18:02Z,"northwestern greening apples, painted by amanda almira newton, 1906 https://t.co/XdK50pAXPb",33,3,NA,NA
1338533722191106048,2020-12-14T17:18:02Z,"chinese pummelos, painted by amanda almira newton, 1917 https://t.co/w4eh08tltX",71,15,NA,NA
1338488421526822914,2020-12-14T14:18:02Z,"linville apples, painted by royal charles steadman, 1918 https://t.co/myZyL7zC1p",32,1,NA,NA
1338443127514750977,2020-12-14T11:18:03Z,"brinkles orange red raspberries, painted by mary daisy arnold, 1915 https://t.co/8bktSWI18g",52,7,NA,NA
1338397828205277184,2020-12-14T08:18:03Z,"early charlotte peaches, painted by deborah griscom passmore, 1899 https://t.co/id3PTrxeKM",33,5,NA,NA
1338352530510684161,2020-12-14T05:18:03Z,"baltavari cherries, painted by bertha heiges, 1898 https://t.co/lPZt9NX06P",49,10,NA,NA
1338307228277698563,2020-12-14T02:18:02Z,"delicious apples, painted by amanda almira newton, 1909 https://t.co/xPVoxxTgxH",30,2,NA,NA
1338261930755072001,2020-12-13T23:18:02Z,"mckinley strawberries, 1900 https://t.co/nwlAmjuSWy",105,15,NA,NA
1338216632108236801,2020-12-13T20:18:02Z,"york apples, painted by james marion shull, 1911 https://t.co/NXYY0VEiA0",31,0,NA,NA
1338171336087142402,2020-12-13T17:18:03Z,"newtown apples, painted by james marion shull, 1909 https://t.co/iTei0Wk08X",33,6,NA,NA
1338126035808735234,2020-12-13T14:18:02Z,"lamb abbey pearmain apples, painted by william henry prestele, 1888 https://t.co/6pV65YfBDf",20,3,NA,NA
1338080739972296704,2020-12-13T11:18:03Z,"shropshire damson plums, painted by royal charles steadman, 1918 https://t.co/EPfDvzI6KL",64,9,NA,NA
